01/04/2010 08:13:07,MGS0974,PC-0351,Myles.Donovan.Macias@dtaa.com,,Bethany.Xerxes.Johnson@dtaa.com,Mari.Gretchen.Shaw@dtaa.com,23956,0,
01/04/2010 08:22:20,MGS0974,PC-0351,Myles.Donovan.Macias@dtaa.com;Azalia.Orli.Beach@dtaa.com;Curran.Tarik.Ayala@dtaa.com,Bethany.Xerxes.Johnson@dtaa.com;Skyler.Deborah.Frazier@dtaa.com,,Mari.Gretchen.Shaw@dtaa.com,38437,0,
01/04/2010 11:50:12,MGS0974,PC-0351,Tara_Myers@sbcglobal.net;GLR85@netzero.com,Benjamin.G.Walls@yahoo.com;Bethany_Johnson@bellsouth.net,,Mari_Shaw@verizon.net,28492,0,
01/04/2010 14:12:08,MGS0974,PC-0351,Curran.Tarik.Ayala@dtaa.com,Bethany.Xerxes.Johnson@dtaa.com,,Mari.Gretchen.Shaw@dtaa.com,42294,2,
01/04/2010 14:14:23,MGS0974,PC-0351,Azalia.O.Beach@verizon.net;MDM48@verizon.net;Tara_Myers@sbcglobal.net,HJA2698@gmail.com;Bethany_Johnson@bellsouth.net,,Mari_Shaw@verizon.net,25034,0,
01/04/2010 14:14:32,MGS0974,PC-0351,Baxter-Price@gmail.com,,Bethany_Johnson@bellsouth.net,Mari_Shaw@verizon.net,18519,0,
01/04/2010 17:02:43,MGS0974,PC-0351,HJA2698@gmail.com;Akeem-Lopez@netzero.com;Skyler_Frazier@verizon.net,CTA5@optonline.net;Bethany_Johnson@bellsouth.net,,Mari_Shaw@verizon.net,21894,1,
01/04/2010 17:03:15,MGS0974,PC-0351,Cameran_Sanford@boeing.com,Bethany.Xerxes.Johnson@dtaa.com,,Mari.Gretchen.Shaw@dtaa.com,28354,0,
01/04/2010 17:03:49,MGS0974,PC-0351,Skyler.Deborah.Frazier@dtaa.com;Gil.Calvin.Lindsay@dtaa.com;Teagan.Raven.Kennedy@dtaa.com,,Bethany.Xerxes.Johnson@dtaa.com,Mari.Gretchen.Shaw@dtaa.com,10364,0,
01/04/2010 17:10:33,MGS0974,PC-0351,Bethany.Xerxes.Johnson@dtaa.com,,,Mari.Gretchen.Shaw@dtaa.com,35351,0,
01/04/2010 17:12:08,MGS0974,PC-0351,Azalia.Orli.Beach@dtaa.com,,Bethany.Xerxes.Johnson@dtaa.com,Mari.Gretchen.Shaw@dtaa.com,19983,0,
01/05/2010 10:10:10,MGS0974,PC-0351,Bridges-Forrest@gmail.com,Bethany_Johnson@bellsouth.net,,Mari_Shaw@verizon.net,28871,0,
01/05/2010 10:21:09,MGS0974,PC-0351,Azalia.O.Beach@verizon.net,,Bethany_Johnson@bellsouth.net,Mari_Shaw@verizon.net,22559,0,
01/05/2010 10:26:02,MGS0974,PC-0351,Bethany_Johnson@bellsouth.net,,,Mari_Shaw@verizon.net,31887,0,
01/05/2010 11:15:30,MGS0974,PC-0351,Skyler.Deborah.Frazier@dtaa.com,Myles.Donovan.Macias@dtaa.com,Bethany.Xerxes.Johnson@dtaa.com,Mari.Gretchen.Shaw@dtaa.com,17149,0,
01/05/2010 17:17:48,MGS0974,PC-0351,Bethany.Xerxes.Johnson@dtaa.com;Mark.Yardley.Dunlap@dtaa.com;FOB331@raytheon.com,,,Mari.Gretchen.Shaw@dtaa.com,30284,1,
01/05/2010 17:21:09,MGS0974,PC-0351,Skyler_Frazier@verizon.net,,Bethany_Johnson@bellsouth.net,Mari_Shaw@verizon.net,31752,0,
01/05/2010 17:25:24,MGS0974,PC-0351,Lindsay-Gil@msn.com,Bridges-Forrest@gmail.com,Bethany_Johnson@bellsouth.net,Mari_Shaw@verizon.net,13888,1,
01/05/2010 17:30:49,MGS0974,PC-0351,Bethany.Xerxes.Johnson@dtaa.com,,,Mari.Gretchen.Shaw@dtaa.com,18952,0,
