01/04/2010 14:36:58,NJC0705,PC-5456,Bertha.Yetta.Parrish@dtaa.com;April.Alika.Levy@dtaa.com,Fitzgerald.Wayne.Miranda@dtaa.com,,Nicolas.James.Cantu@dtaa.com,17347,0,
01/05/2010 16:01:11,NJC0705,PC-5456,Amity.Kendall.Foley@dtaa.com,,,Nicolas.James.Cantu@dtaa.com,44628,0,
01/06/2010 15:58:07,NJC0705,PC-5456,Heidi.Mia.Wilson@dtaa.com;Alan.Benjamin.Holder@dtaa.com;Julie.Jaime.Burns@dtaa.com,Risa.Laura.Bolton@dtaa.com,,Nicolas.James.Cantu@dtaa.com,27037,2,
01/07/2010 11:26:33,NJC0705,PC-5456,Cherokee.T.Ramirez@juno.com,,,Cantu-Nicolas@netzero.com,21660,0,
01/08/2010 12:26:37,NJC0705,PC-5456,Eden_D_Ball@verizon.net,,,Cantu-Nicolas@netzero.com,34851,0,
01/11/2010 08:21:38,NJC0705,PC-5456,Isadora.Buffy.Brewer@dtaa.com;Blair.Todd.Long@dtaa.com;Kevyn.Quin.Charles@dtaa.com;Eden.Deborah.Ball@dtaa.com,,,Nicolas.James.Cantu@dtaa.com,24342,0,
01/12/2010 10:11:50,NJC0705,PC-5456,WTF93@earthlink.net,Risa_Bolton@gmail.com,,Cantu-Nicolas@netzero.com,27068,0,
01/13/2010 14:34:10,NJC0705,PC-5456,Hayes-Penelope@charter.net,,,Cantu-Nicolas@netzero.com,29218,0,
01/14/2010 16:25:09,NJC0705,PC-5456,Lacota.Hilda.Lindsey@dtaa.com;Cherokee.Tashya.Ramirez@dtaa.com;Hatfield-Axel@raytheon.com,Fitzgerald.Wayne.Miranda@dtaa.com;Caldwell.Quamar.Head@dtaa.com,,Nicolas.James.Cantu@dtaa.com,26530,0,
01/15/2010 15:20:05,NJC0705,PC-5456,MIM19@yahoo.com,,,Cantu-Nicolas@netzero.com,19631,0,
01/18/2010 11:02:21,NJC0705,PC-5456,Alan.Benjamin.Holder@dtaa.com,,,Nicolas.James.Cantu@dtaa.com,18131,0,
01/19/2010 09:36:11,NJC0705,PC-5456,Phelan.Dieter.Hendricks@dtaa.com;Mufutau.Nehru.Contreras@dtaa.com,Logan.B.Key@northropgrumman.com,,Nicolas.James.Cantu@dtaa.com,29845,0,
01/20/2010 15:31:15,NJC0705,PC-5456,Caldwell.Quamar.Head@dtaa.com,Macey.Christen.Turner@dtaa.com,,Nicolas.James.Cantu@dtaa.com,19521,0,
01/21/2010 08:15:27,NJC0705,PC-5456,FWM6@cox.net,,,Cantu-Nicolas@netzero.com,24667,0,
