01/04/2010 07:51:08,RJB0088,PC-3424,Delilah.Pearl.Schneider@dtaa.com;Madison.Lydia.Morrison@dtaa.com;William.Aristotle.Sampson@dtaa.com,Dylan.Tiger.Terry@dtaa.com,,Roary.Jane.Barrett@dtaa.com,39090,0,
01/04/2010 07:51:31,RJB0088,PC-3424,Vincent.Avram.Aguirre@dtaa.com,,,Roary.Jane.Barrett@dtaa.com,21668,0,
01/04/2010 07:53:17,RJB0088,PC-3424,Devin.Brett.Guzman@dtaa.com,,,Roary.Jane.Barrett@dtaa.com,29776,0,
01/04/2010 07:53:58,RJB0088,PC-3424,Robert.Samuel.Chen@dtaa.com;Nicolas.Brandon.Hendrix@dtaa.com,,,Roary.Jane.Barrett@dtaa.com,74950,0,
01/04/2010 08:04:45,RJB0088,PC-3424,Robert.Samuel.Chen@dtaa.com;Desirae.Mari.Koch@dtaa.com;Macaulay.Otto.Hopkins@dtaa.com;Vincent.Avram.Aguirre@dtaa.com;Amelia.J.Noel@boeing.com,,,Roary.Jane.Barrett@dtaa.com,26382,0,
01/04/2010 10:36:36,RJB0088,PC-3424,Alec.Boris.Chase@dtaa.com;Delilah.Pearl.Schneider@dtaa.com;Desirae.Mari.Koch@dtaa.com,,,Roary.Jane.Barrett@dtaa.com,25276,0,
01/04/2010 13:28:06,RJB0088,PC-3424,Nicolas.Brandon.Hendrix@dtaa.com,,,Roary.Jane.Barrett@dtaa.com,22278,0,
01/04/2010 15:00:03,RJB0088,PC-3424,Delilah.Pearl.Schneider@dtaa.com;Laith.Jason.Britt@dtaa.com;Robert.Samuel.Chen@dtaa.com,Zachery.Samson.Kerr@dtaa.com,,Roary.Jane.Barrett@dtaa.com,27734,0,
01/04/2010 15:02:20,RJB0088,PC-3424,ABC251@cox.net;DTT4@comcast.net,,,Roary-Barrett@charter.net,36415,0,
01/05/2010 14:43:16,RJB0088,PC-3424,Delilah.Pearl.Schneider@dtaa.com,,,Roary.Jane.Barrett@dtaa.com,28741,0,
01/06/2010 07:54:17,RJB0088,PC-3424,Zachery.Samson.Kerr@dtaa.com,,,Roary.Jane.Barrett@dtaa.com,16322,0,
01/06/2010 08:02:01,RJB0088,PC-3424,Delilah.Pearl.Schneider@dtaa.com;Amelia.J.Noel@boeing.com,Mercedes.Ina.Landry@dtaa.com,,Roary.Jane.Barrett@dtaa.com,14555,0,
01/06/2010 08:08:32,RJB0088,PC-3424,William.Aristotle.Sampson@dtaa.com;Patricia.Emily.Salazar@dtaa.com,,,Roary.Jane.Barrett@dtaa.com,18314,0,
01/06/2010 08:15:15,RJB0088,PC-3424,Kermit.Beau.Leach@dtaa.com;Alec.Boris.Chase@dtaa.com;Dylan.Tiger.Terry@dtaa.com,,,Roary.Jane.Barrett@dtaa.com,20611,0,
01/06/2010 08:15:23,RJB0088,PC-3424,Delilah.Pearl.Schneider@dtaa.com;Kermit.Beau.Leach@dtaa.com,,,Roary.Jane.Barrett@dtaa.com,24003,0,
