01/04/2010 09:15:26,IBB0359,PC-4195,Brenden.Samuel.Shaffer@dtaa.com;Francis.Brian.Armstrong@dtaa.com,Jackson.Rafael.Sutton@dtaa.com;Sean.Omar.Burgess@dtaa.com,Ira.Brendan.Ball@dtaa.com,Ira.Brendan.Ball@dtaa.com,29008,2,
01/04/2010 12:38:13,IBB0359,PC-4195,Dorothy.Marny.Goff@dtaa.com,Ira.Brendan.Ball@dtaa.com,,Ira.Brendan.Ball@dtaa.com,32858,0,
01/04/2010 12:42:09,IBB0359,PC-4195,Jack.Carlos.Cannon@dtaa.com,Ira.Brendan.Ball@dtaa.com,,Ira.Brendan.Ball@dtaa.com,28003,1,
01/04/2010 12:43:56,IBB0359,PC-4195,Kyla.Jocelyn.Porter@dtaa.com,Joseph.Alan.Vaughan@dtaa.com,Ira.Brendan.Ball@dtaa.com,Ira.Brendan.Ball@dtaa.com,36381,1,
01/04/2010 13:06:40,IBB0359,PC-4195,Diaz-Elijah@earthlink.net;Shaffer-Brenden@bellsouth.net;GVG66@hotmail.com,,Ball-Ira@yahoo.com,Ball-Ira@yahoo.com,22652,2,
01/04/2010 13:10:58,IBB0359,PC-4195,Kennedy.Robert.Vega@dtaa.com,,Ira.Brendan.Ball@dtaa.com,Ira.Brendan.Ball@dtaa.com,12343,0,
01/04/2010 13:15:12,IBB0359,PC-4195,Price.Rashad.Mullen@dtaa.com;Dorothy.Marny.Goff@dtaa.com;GVG4@raytheon.com,,Ira.Brendan.Ball@dtaa.com,Ira.Brendan.Ball@dtaa.com,29877,5,
01/04/2010 13:17:30,IBB0359,PC-4195,Kennedy.Robert.Vega@dtaa.com,Ira.Brendan.Ball@dtaa.com,,Ira.Brendan.Ball@dtaa.com,35626,0,
01/04/2010 13:21:40,IBB0359,PC-4195,Sonia.Anne.Kirkland@dtaa.com,Ira.Brendan.Ball@dtaa.com,,Ira.Brendan.Ball@dtaa.com,19419,0,
01/04/2010 13:22:19,IBB0359,PC-4195,Dorothy.Marny.Goff@dtaa.com,Ira.Brendan.Ball@dtaa.com,,Ira.Brendan.Ball@dtaa.com,38908,0,
01/04/2010 13:22:25,IBB0359,PC-4195,Cain.B.Baldwin@netzero.com;TaShya_S_Mcgowan@verizon.net,Sonia_Kirkland@msn.com;Joseph.A.Vaughan@gmail.com,Ball-Ira@yahoo.com,Ball-Ira@yahoo.com,21965,2,
01/05/2010 09:08:38,IBB0359,PC-4195,Kennedy.Robert.Vega@dtaa.com,Ira.Brendan.Ball@dtaa.com,,Ira.Brendan.Ball@dtaa.com,27507,0,
