01/04/2010 10:54:34,ECF0828,PC-8501,Aguirre-Blossom@yahoo.com;CHM782@comcast.net,Emmanuel.L.Briggs@optonline.net;Barbara_Wells@gmail.com,,ECF727@juno.com,33657,0,
01/05/2010 15:47:33,ECF0828,PC-8501,Ivor.Jelani.Robbins@dtaa.com,,,Erasmus.Cameron.Franco@dtaa.com,26824,0,
01/06/2010 14:15:31,ECF0828,PC-8501,Malcolm.Sebastian.Garrison@dtaa.com;Jessica.Rachel.Freeman@dtaa.com;Ivan.Levi.Craig@dtaa.com,Adena.Lisandra.Hardin@dtaa.com,,Erasmus.Cameron.Franco@dtaa.com,41424,0,
01/07/2010 09:43:00,ECF0828,PC-8501,Armand.Odysseus.Key@dtaa.com,,,Erasmus.Cameron.Franco@dtaa.com,30694,0,
01/08/2010 11:58:39,ECF0828,PC-8501,Ciara_Atkinson@msn.com,,,ECF727@juno.com,22796,0,
01/11/2010 18:02:03,ECF0828,PC-8501,Forrest.Rashad.Richards@dtaa.com;Dominic.Calvin.Hewitt@dtaa.com;Aladdin.Hu.Day@dtaa.com,,,Erasmus.Cameron.Franco@dtaa.com,42218,0,
01/12/2010 17:48:18,ECF0828,PC-8501,Medge.Serina.Obrien@dtaa.com;Jessica.Rachel.Freeman@dtaa.com,Amy.Lucy.Chen@dtaa.com,,Erasmus.Cameron.Franco@dtaa.com,27344,0,
01/13/2010 14:55:27,ECF0828,PC-8501,Anthony.Aidan.Nixon@dtaa.com,,,Erasmus.Cameron.Franco@dtaa.com,35174,0,
01/14/2010 16:29:38,ECF0828,PC-8501,Ivor.Herrod.Kaufman@dtaa.com;Caleb.Jonas.Chang@dtaa.com,Barbara.J.Wells@northropgrumman.com,,Erasmus.Cameron.Franco@dtaa.com,25146,0,
01/15/2010 19:20:14,ECF0828,PC-8501,Jessica.Rachel.Freeman@dtaa.com,,,Erasmus.Cameron.Franco@dtaa.com,39309,0,
01/18/2010 11:15:25,ECF0828,PC-8501,Hiroko_Faulkner@netzero.com;Peter.T.Hartman@optonline.net,ILC5@hotmail.com;Nunez-Chadwick@bellsouth.net;Amelia.R.Burgess@comcast.net,,ECF727@juno.com,39114,0,
01/19/2010 10:45:03,ECF0828,PC-8501,Maryam.Nelle.Ruiz@dtaa.com;Ariel.Bertha.Murphy@dtaa.com,Barbara.J.Wells@northropgrumman.com,,Erasmus.Cameron.Franco@dtaa.com,22382,0,
01/20/2010 18:29:47,ECF0828,PC-8501,FRR127@earthlink.net,Fallon_H_Shelton@charter.net,,ECF727@juno.com,52803,0,
01/21/2010 14:13:17,ECF0828,PC-8501,Risa.Hillary.Obrien@dtaa.com,,,Erasmus.Cameron.Franco@dtaa.com,21037,0,
01/22/2010 12:38:36,ECF0828,PC-8501,Isadora.Blaine.Shepherd@dtaa.com;Aretha.Dorothy.Deleon@dtaa.com,Jaquelyn.Angelica.Jimenez@dtaa.com,,Erasmus.Cameron.Franco@dtaa.com,30401,0,
01/25/2010 15:21:11,ECF0828,PC-8501,Deirdre.Amaya.Garcia@dtaa.com;Hiroko.Kiona.Faulkner@dtaa.com;Ariel.Bertha.Murphy@dtaa.com;Aretha.Dorothy.Deleon@dtaa.com,,,Erasmus.Cameron.Franco@dtaa.com,45480,0,
01/26/2010 15:14:16,ECF0828,PC-8501,Jin.Jonathan.Buckley@dtaa.com,William.Graham.Rowe@dtaa.com,,Erasmus.Cameron.Franco@dtaa.com,32261,0,
01/27/2010 13:56:40,ECF0828,PC-8501,Anne.Jane.Carey@dtaa.com;Raymond.Gray.Hyde@dtaa.com,,,Erasmus.Cameron.Franco@dtaa.com,25579,0,
01/28/2010 13:31:10,ECF0828,PC-8501,Ivory_Jacobson@northropgrumman.com,,,Erasmus.Cameron.Franco@dtaa.com,14235,0,
01/29/2010 08:40:54,ECF0828,PC-8501,Armand.Odysseus.Key@dtaa.com,,,Erasmus.Cameron.Franco@dtaa.com,29255,0,
02/01/2010 15:00:14,ECF0828,PC-8501,Hess-Merrill@comcast.net,,,ECF727@juno.com,28954,0,
02/02/2010 16:13:24,ECF0828,PC-8501,Fallon.Harriet.Shelton@dtaa.com,,,Erasmus.Cameron.Franco@dtaa.com,23085,0,
02/03/2010 18:52:05,ECF0828,PC-8501,Amy.Lucy.Chen@dtaa.com,,,Erasmus.Cameron.Franco@dtaa.com,25736,0,
02/04/2010 18:40:29,ECF0828,PC-8501,Aladdin.H.Day@cox.net,,,ECF727@juno.com,31996,0,
02/05/2010 13:26:42,ECF0828,PC-8501,Addison-E-Snyder@earthlink.net;Aladdin.H.Day@cox.net;Peter.T.Hartman@optonline.net,Barbara_Wells@gmail.com,,ECF727@juno.com,44115,0,
02/08/2010 10:23:12,ECF0828,PC-8501,Isadora-Shepherd@sbcglobal.net;Amelia.R.Burgess@comcast.net;Ivor.J.Robbins@netzero.com,Peter.T.Hartman@optonline.net,,ECF727@juno.com,18089,0,
02/09/2010 09:17:21,ECF0828,PC-8501,Aretha_Deleon@optonline.net,,,ECF727@juno.com,31146,0,
02/10/2010 09:34:59,ECF0828,PC-8501,Alexa_Poole@yahoo.com,,,ECF727@juno.com,26865,0,
02/11/2010 16:39:21,ECF0828,PC-8501,Ariel.Bertha.Murphy@dtaa.com;Amy.Lucy.Chen@dtaa.com;Demetria_T_Hooper@harris.com,Eugenia.Hannah.Blanchard@dtaa.com;Ciara_Atkinson@lockheedmartin.com,,Erasmus.Cameron.Franco@dtaa.com,26900,0,
02/12/2010 09:13:02,ECF0828,PC-8501,Fallon.Harriet.Shelton@dtaa.com,,,Erasmus.Cameron.Franco@dtaa.com,24258,0,
02/15/2010 15:17:31,ECF0828,PC-8501,Amelia.Rhoda.Burgess@dtaa.com;Ivor.Jelani.Robbins@dtaa.com;Dominic.Calvin.Hewitt@dtaa.com,,,Erasmus.Cameron.Franco@dtaa.com,35695,0,
02/16/2010 19:07:39,ECF0828,PC-8501,Dominic.Calvin.Hewitt@dtaa.com,,,Erasmus.Cameron.Franco@dtaa.com,15941,0,
02/17/2010 08:39:50,ECF0828,PC-8501,Amelia.R.Burgess@comcast.net;AAN2553@aol.com;Barbara_Wells@gmail.com,,,ECF727@juno.com,19652,0,
02/18/2010 12:01:49,ECF0828,PC-8501,Aladdin.H.Day@cox.net,FRR127@earthlink.net,,ECF727@juno.com,16300,0,
02/19/2010 15:51:56,ECF0828,PC-8501,Peter.Tad.Hartman@dtaa.com;Anthony.Aidan.Nixon@dtaa.com,,,Erasmus.Cameron.Franco@dtaa.com,34633,0,
02/22/2010 19:28:54,ECF0828,PC-8501,Fallon.Harriet.Shelton@dtaa.com,,,Erasmus.Cameron.Franco@dtaa.com,16420,0,
02/23/2010 15:01:24,ECF0828,PC-8501,Priscilla.Martha.Vinson@dtaa.com;George.Cade.Chen@dtaa.com,Forrest.Rashad.Richards@dtaa.com;Isadora.Blaine.Shepherd@dtaa.com,,Erasmus.Cameron.Franco@dtaa.com,27946,0,
02/24/2010 10:21:40,ECF0828,PC-8501,Owens_Frances@msn.com,,,ECF727@juno.com,54159,0,
02/25/2010 12:26:50,ECF0828,PC-8501,Hiroko_Faulkner@netzero.com,,,ECF727@juno.com,18250,0,
02/26/2010 11:09:22,ECF0828,PC-8501,FRR127@earthlink.net;LJB915@yahoo.com,,,ECF727@juno.com,28709,0,
03/01/2010 09:42:27,ECF0828,PC-8501,Isadora.Blaine.Shepherd@dtaa.com;Patricia.Denise.Wright@dtaa.com;William.Graham.Rowe@dtaa.com,Amelia.Rhoda.Burgess@dtaa.com;Hiroko.Kiona.Faulkner@dtaa.com,,Erasmus.Cameron.Franco@dtaa.com,19672,0,
03/02/2010 16:29:15,ECF0828,PC-8501,Addison.Edward.Snyder@dtaa.com;Amy.Lucy.Chen@dtaa.com,,,Erasmus.Cameron.Franco@dtaa.com,35141,0,
03/03/2010 08:53:45,ECF0828,PC-8501,Forrest.Rashad.Richards@dtaa.com,,,Erasmus.Cameron.Franco@dtaa.com,20950,0,
03/04/2010 14:05:46,ECF0828,PC-8501,Sharpe-Dale@bellsouth.net;Ella.Rivera@hotmail.com;Tillman_Rosalyn@earthlink.net,Aretha_Deleon@optonline.net,,ECF727@juno.com,46506,0,
03/05/2010 09:07:20,ECF0828,PC-8501,William.Graham.Rowe@dtaa.com,,,Erasmus.Cameron.Franco@dtaa.com,21912,0,
03/08/2010 18:58:07,ECF0828,PC-8501,Amelia.R.Burgess@comcast.net,Peter.T.Hartman@optonline.net;Atkinson-Cyrus@charter.net;Fallon_H_Shelton@charter.net;AAN2553@aol.com,,ECF727@juno.com,32983,0,
03/09/2010 17:47:14,ECF0828,PC-8501,ILC5@hotmail.com;Frances_N_Durham@comcast.net,,,ECF727@juno.com,17118,0,
03/10/2010 12:39:46,ECF0828,PC-8501,Priscilla.Martha.Vinson@dtaa.com;Rebecca.Kelsie.Daugherty@dtaa.com,Ivan.Levi.Craig@dtaa.com,,Erasmus.Cameron.Franco@dtaa.com,24000,0,
03/11/2010 12:22:58,ECF0828,PC-8501,Keaton.R.Leonard@juno.com;CKP523@earthlink.net,,,ECF727@juno.com,20681,0,
03/12/2010 17:11:28,ECF0828,PC-8501,Malcolm.Sebastian.Garrison@dtaa.com;Ivan.Levi.Craig@dtaa.com,Fallon.Harriet.Shelton@dtaa.com;Barbara.J.Wells@northropgrumman.com,,Erasmus.Cameron.Franco@dtaa.com,48580,0,
03/15/2010 10:35:20,ECF0828,PC-8501,Jessica.Rachel.Freeman@dtaa.com,Amy.Lucy.Chen@dtaa.com,,Erasmus.Cameron.Franco@dtaa.com,23893,0,
03/16/2010 19:28:57,ECF0828,PC-8501,Evelyn.N.Curtis@verizon.net,MNR95@charter.net,,ECF727@juno.com,37657,0,
03/17/2010 14:01:07,ECF0828,PC-8501,Barbara_Wells@gmail.com,,,ECF727@juno.com,18554,0,
03/18/2010 18:14:42,ECF0828,PC-8501,Peter.Tad.Hartman@dtaa.com,,,Erasmus.Cameron.Franco@dtaa.com,29521,0,
03/19/2010 12:45:50,ECF0828,PC-8501,Chadwick.Armand.Nunez@dtaa.com,,,Erasmus.Cameron.Franco@dtaa.com,19413,0,
03/22/2010 08:52:18,ECF0828,PC-8501,Dominic.Calvin.Hewitt@dtaa.com;Ivan.Levi.Craig@dtaa.com;Aladdin.Hu.Day@dtaa.com,,,Erasmus.Cameron.Franco@dtaa.com,34305,0,
03/23/2010 09:55:21,ECF0828,PC-8501,Aretha.Dorothy.Deleon@dtaa.com,,,Erasmus.Cameron.Franco@dtaa.com,22064,0,
03/24/2010 16:09:10,ECF0828,PC-8501,William.Graham.Rowe@dtaa.com;Carter.Harrison.Maldonado@dtaa.com,Jaquelyn.Angelica.Jimenez@dtaa.com;Aretha.Dorothy.Deleon@dtaa.com,,Erasmus.Cameron.Franco@dtaa.com,19505,0,
03/25/2010 18:04:47,ECF0828,PC-8501,Hiroko.Kiona.Faulkner@dtaa.com,,,Erasmus.Cameron.Franco@dtaa.com,26930,0,
