01/04/2010 14:01:00,JMC0925,PC-9881,Chandler.Raymond.Kirk@dtaa.com,Jade.Maris.Coleman@dtaa.com,Lillith.Adena.Matthews@dtaa.com,Jade.Maris.Coleman@dtaa.com,42375,1,
01/04/2010 14:01:34,JMC0925,PC-9881,Wynne.Xyla.Hartman@dtaa.com,Tana.Sonya.Moody@dtaa.com;Lillith.Adena.Matthews@dtaa.com,Jade.Maris.Coleman@dtaa.com,Jade.Maris.Coleman@dtaa.com,44055,2,
01/04/2010 14:01:36,JMC0925,PC-9881,Tana.Sonya.Moody@dtaa.com,Jade.Maris.Coleman@dtaa.com,Lillith.Adena.Matthews@dtaa.com,Jade.Maris.Coleman@dtaa.com,32686,0,
01/04/2010 14:01:58,JMC0925,PC-9881,Lillith.Adena.Matthews@dtaa.com,,Jade.Maris.Coleman@dtaa.com,Jade.Maris.Coleman@dtaa.com,21798,0,
01/04/2010 14:02:04,JMC0925,PC-9881,Robert.Ali.Webb@dtaa.com;BPL638@lockheedmartin.com,,Jade.Maris.Coleman@dtaa.com;Lillith.Adena.Matthews@dtaa.com,Jade.Maris.Coleman@dtaa.com,53460,0,
01/04/2010 14:03:47,JMC0925,PC-9881,England-Jerry@boeing.com,Lillith.Adena.Matthews@dtaa.com,Jade.Maris.Coleman@dtaa.com,Jade.Maris.Coleman@dtaa.com,27964,0,
01/04/2010 14:03:50,JMC0925,PC-9881,Beverly.Melissa.Garner@dtaa.com;Xander.Walter.Doyle@dtaa.com;Hashim.Damon.Hebert@dtaa.com,Roth.Hu.Conner@dtaa.com;Jade.Maris.Coleman@dtaa.com;Lillith.Adena.Matthews@dtaa.com,,Jade.Maris.Coleman@dtaa.com,28131,3,
01/04/2010 15:10:58,JMC0925,PC-9881,Hebert-Hashim@bellsouth.net;BMG8237@yahoo.com;Webb-Robert@msn.com,Benson-Keegan@juno.com;Lillith-Matthews@sbcglobal.net,Jade.M.Coleman@charter.net,Jade.M.Coleman@charter.net,40545,1,
01/04/2010 17:36:55,JMC0925,PC-9881,Illana.Y.Bradshaw@earthlink.net,Lillith-Matthews@sbcglobal.net,Jade.M.Coleman@charter.net,Jade.M.Coleman@charter.net,16192,0,
01/04/2010 18:16:20,JMC0925,PC-9881,Robert.Ali.Webb@dtaa.com,Jade.Maris.Coleman@dtaa.com,Lillith.Adena.Matthews@dtaa.com,Jade.Maris.Coleman@dtaa.com,27779,0,
01/05/2010 10:31:10,JMC0925,PC-9881,Norris-Stephen@lockheedmartin.com,Lillith.Adena.Matthews@dtaa.com,Jade.Maris.Coleman@dtaa.com,Jade.Maris.Coleman@dtaa.com,32149,0,
01/05/2010 10:37:38,JMC0925,PC-9881,Fay.Ingrid.Rodriquez@dtaa.com;Hashim.Damon.Hebert@dtaa.com,Jonas.Connor.Riddle@dtaa.com;Beverly.Melissa.Garner@dtaa.com;Lillith.Adena.Matthews@dtaa.com,Jade.Maris.Coleman@dtaa.com,Jade.Maris.Coleman@dtaa.com,30167,1,
01/05/2010 10:44:02,JMC0925,PC-9881,Beverly.Melissa.Garner@dtaa.com,Caldwell.Ian.Maxwell@dtaa.com;Fay.Ingrid.Rodriquez@dtaa.com;Jade.Maris.Coleman@dtaa.com;Lillith.Adena.Matthews@dtaa.com,,Jade.Maris.Coleman@dtaa.com,25559,4,
01/05/2010 10:53:53,JMC0925,PC-9881,Hashim.Damon.Hebert@dtaa.com,Jade.Maris.Coleman@dtaa.com,Lillith.Adena.Matthews@dtaa.com,Jade.Maris.Coleman@dtaa.com,20822,0,
01/05/2010 11:11:35,JMC0925,PC-9881,NOS8992@earthlink.net,Jade.M.Coleman@charter.net;Lillith-Matthews@sbcglobal.net,,Jade.M.Coleman@charter.net,12737,0,
