01/04/2010 12:32:44,LBC0356,PC-6250,Cain.B.Baldwin@netzero.com;Floyd-Arthur@gmail.com;Kennedy_Vega@hotmail.com,SOB9415@bellsouth.net;Jared_Mendez@comcast.net;LBC5688@optonline.net,,LBC5688@optonline.net,33934,0,
01/04/2010 13:07:37,LBC0356,PC-6250,Sean.Omar.Burgess@dtaa.com;Blossom.Keiko.Weiss@dtaa.com,Madonna.Veronica.Hardy@dtaa.com,Logan.Branden.Cherry@dtaa.com,Logan.Branden.Cherry@dtaa.com,24605,1,
01/04/2010 13:24:57,LBC0356,PC-6250,Hayes.Drake.Stephenson@dtaa.com,Logan.Branden.Cherry@dtaa.com,,Logan.Branden.Cherry@dtaa.com,36849,1,
01/04/2010 13:29:58,LBC0356,PC-6250,Blossom.Keiko.Weiss@dtaa.com;Cain.Byron.Baldwin@dtaa.com;Joseph.Alan.Vaughan@dtaa.com,Kennedy.Robert.Vega@dtaa.com,Logan.Branden.Cherry@dtaa.com,Logan.Branden.Cherry@dtaa.com,32099,0,
01/04/2010 13:42:40,LBC0356,PC-6250,Sonia.Anne.Kirkland@dtaa.com,Logan.Branden.Cherry@dtaa.com,,Logan.Branden.Cherry@dtaa.com,27275,0,
01/04/2010 14:19:47,LBC0356,PC-6250,Joseph.Alan.Vaughan@dtaa.com;Arthur.John.Floyd@dtaa.com;William.Price.Robles@dtaa.com,Ezra.Hilel.Dyer@dtaa.com,Logan.Branden.Cherry@dtaa.com,Logan.Branden.Cherry@dtaa.com,45472,1,
01/04/2010 14:23:09,LBC0356,PC-6250,Honorato.John.Sloan@dtaa.com,Kennedy.Shad.Parker@dtaa.com,Logan.Branden.Cherry@dtaa.com,Logan.Branden.Cherry@dtaa.com,28608,2,
01/04/2010 14:26:53,LBC0356,PC-6250,Jared-Mendez@raytheon.com,Logan.Branden.Cherry@dtaa.com,,Logan.Branden.Cherry@dtaa.com,36292,0,
01/04/2010 14:40:56,LBC0356,PC-6250,Brenden.Samuel.Shaffer@dtaa.com,Logan.Branden.Cherry@dtaa.com,,Logan.Branden.Cherry@dtaa.com,57662,0,
01/04/2010 14:42:58,LBC0356,PC-6250,Brenden.Samuel.Shaffer@dtaa.com;Wesley.Dustin.Dickerson@dtaa.com;Francis.Brian.Armstrong@dtaa.com,,Logan.Branden.Cherry@dtaa.com,Logan.Branden.Cherry@dtaa.com,39170,0,
01/04/2010 14:56:23,LBC0356,PC-6250,Francis.Brian.Armstrong@dtaa.com,Logan.Branden.Cherry@dtaa.com,,Logan.Branden.Cherry@dtaa.com,23320,0,
01/05/2010 10:33:55,LBC0356,PC-6250,Jackson-Sutton@juno.com;Shaffer-Brenden@bellsouth.net,LBC5688@optonline.net,,LBC5688@optonline.net,33382,0,
01/05/2010 10:39:52,LBC0356,PC-6250,Arthur.John.Floyd@dtaa.com;Jared-Mendez@raytheon.com,Francis.Brian.Armstrong@dtaa.com,Logan.Branden.Cherry@dtaa.com,Logan.Branden.Cherry@dtaa.com,36477,1,
01/05/2010 10:40:08,LBC0356,PC-6250,Joseph.Alan.Vaughan@dtaa.com,Francis.Brian.Armstrong@dtaa.com,Logan.Branden.Cherry@dtaa.com,Logan.Branden.Cherry@dtaa.com,39863,4,
01/05/2010 13:51:37,LBC0356,PC-6250,Blossom.Keiko.Weiss@dtaa.com,Logan.Branden.Cherry@dtaa.com,,Logan.Branden.Cherry@dtaa.com,12701,0,
