01/04/2010 13:04:53,ZDW0859,PC-2066,Isadora_J_Waters@charter.net;Charde_Rasmussen@sbcglobal.net,Romero_Teagan@hotmail.com;Jana-Dorsey@hotmail.com;Dudley-Hashim@netzero.com,Zeph_Wilkerson@yahoo.com,Zeph_Wilkerson@yahoo.com,38050,3,
01/04/2010 13:21:56,ZDW0859,PC-2066,Deborah-Mcclure@msn.com,Dudley-Hashim@netzero.com,Zeph_Wilkerson@yahoo.com,Zeph_Wilkerson@yahoo.com,29438,0,
01/04/2010 13:22:18,ZDW0859,PC-2066,Quynn.Sanford@hotmail.com;Floyd-Leonard@cox.net,Brianna.A.Hopper@gmail.com;Dudley-Hashim@netzero.com,Zeph_Wilkerson@yahoo.com,Zeph_Wilkerson@yahoo.com,24569,0,
01/04/2010 13:23:02,ZDW0859,PC-2066,Chanda_Mosley@aol.com,Dudley-Hashim@netzero.com,Zeph_Wilkerson@yahoo.com,Zeph_Wilkerson@yahoo.com,37203,0,
01/04/2010 13:25:46,ZDW0859,PC-2066,Candice.Lunea.Fischer@dtaa.com,Zeph.Dakota.Wilkerson@dtaa.com,Hashim.Damon.Dudley@dtaa.com,Zeph.Dakota.Wilkerson@dtaa.com,33422,2,
01/04/2010 13:26:40,ZDW0859,PC-2066,Watts-Keane@comcast.net,Dudley-Hashim@netzero.com,Zeph_Wilkerson@yahoo.com,Zeph_Wilkerson@yahoo.com,34845,0,
01/04/2010 14:16:42,ZDW0859,PC-2066,Zenaida.Justine.England@dtaa.com;Aquila.Tanner.Ellison@dtaa.com;Brynn.Madeline.Sherman@dtaa.com,,Zeph.Dakota.Wilkerson@dtaa.com;Hashim.Damon.Dudley@dtaa.com,Zeph.Dakota.Wilkerson@dtaa.com,19123,1,
01/04/2010 14:17:35,ZDW0859,PC-2066,Jeanette_Whitfield@verizon.net,,Zeph_Wilkerson@yahoo.com;Dudley-Hashim@netzero.com,Zeph_Wilkerson@yahoo.com,22741,0,
01/04/2010 14:17:40,ZDW0859,PC-2066,Fischer-Candice@netzero.com,Zeph_Wilkerson@yahoo.com;Dudley-Hashim@netzero.com,,Zeph_Wilkerson@yahoo.com,36674,0,
01/04/2010 14:18:56,ZDW0859,PC-2066,SAP469@aol.com;Risa_Guthrie@gmail.com;Illana_I_Lamb@hotmail.com;HRT4712@sbcglobal.net,,Zeph_Wilkerson@yahoo.com;Dudley-Hashim@netzero.com,Zeph_Wilkerson@yahoo.com,34313,0,
01/04/2010 14:21:18,ZDW0859,PC-2066,Leila.T.Steele@yahoo.com;OCE295@verizon.net,Zeph_Wilkerson@yahoo.com;Dudley-Hashim@netzero.com,,Zeph_Wilkerson@yahoo.com,23490,0,
01/04/2010 14:23:12,ZDW0859,PC-2066,Massey_Roary@hotmail.com,Dudley-Hashim@netzero.com,Zeph_Wilkerson@yahoo.com,Zeph_Wilkerson@yahoo.com,32984,0,
01/04/2010 14:23:42,ZDW0859,PC-2066,Jessica.Rachel.Freeman@dtaa.com,Brianna.Aretha.Hopper@dtaa.com,Zeph.Dakota.Wilkerson@dtaa.com;Hashim.Damon.Dudley@dtaa.com,Zeph.Dakota.Wilkerson@dtaa.com,36597,0,
01/04/2010 14:26:21,ZDW0859,PC-2066,Fischer-Candice@netzero.com,Dudley-Hashim@netzero.com,Zeph_Wilkerson@yahoo.com,Zeph_Wilkerson@yahoo.com,30962,0,
01/04/2010 14:27:43,ZDW0859,PC-2066,Macon.Kyle.Pope@dtaa.com;Jeanette.Cally.Whitfield@dtaa.com,Isadora.Jael.Waters@dtaa.com;Charde.Cynthia.Rasmussen@dtaa.com;HRT3134@boeing.com;Zeph.Dakota.Wilkerson@dtaa.com;Hashim.Damon.Dudley@dtaa.com,,Zeph.Dakota.Wilkerson@dtaa.com,29384,0,
01/05/2010 09:18:59,ZDW0859,PC-2066,Leila.T.Steele@yahoo.com;SAP469@aol.com;Charde_Rasmussen@sbcglobal.net;Brynn-Sherman@bellsouth.net,Imani_Ray@yahoo.com;Zeph_Wilkerson@yahoo.com,Dudley-Hashim@netzero.com,Zeph_Wilkerson@yahoo.com,35204,2,
01/05/2010 09:23:01,ZDW0859,PC-2066,ZJE96@earthlink.net,Dudley-Hashim@netzero.com,Zeph_Wilkerson@yahoo.com,Zeph_Wilkerson@yahoo.com,54645,0,
01/05/2010 12:38:36,ZDW0859,PC-2066,Azalia.O.Beach@verizon.net,Zeph_Wilkerson@yahoo.com,Dudley-Hashim@netzero.com,Zeph_Wilkerson@yahoo.com,33465,0,
01/05/2010 12:40:02,ZDW0859,PC-2066,Kay_Spears@optonline.net,,Zeph_Wilkerson@yahoo.com;Dudley-Hashim@netzero.com,Zeph_Wilkerson@yahoo.com,20872,0,
01/05/2010 12:42:59,ZDW0859,PC-2066,Brynn.Madeline.Sherman@dtaa.com;Charde.Cynthia.Rasmussen@dtaa.com,Gail.Rhiannon.Mcconnell@dtaa.com;Aquila.Tanner.Ellison@dtaa.com,Zeph.Dakota.Wilkerson@dtaa.com;Hashim.Damon.Dudley@dtaa.com,Zeph.Dakota.Wilkerson@dtaa.com,30167,1,
01/05/2010 12:44:58,ZDW0859,PC-2066,BTL4@msn.com,,Zeph_Wilkerson@yahoo.com;Dudley-Hashim@netzero.com,Zeph_Wilkerson@yahoo.com,33522,0,
01/05/2010 12:47:04,ZDW0859,PC-2066,ZJE96@earthlink.net,Dudley-Hashim@netzero.com,Zeph_Wilkerson@yahoo.com,Zeph_Wilkerson@yahoo.com,39513,0,
01/05/2010 12:48:05,ZDW0859,PC-2066,HRT4712@sbcglobal.net,Zeph_Wilkerson@yahoo.com,Dudley-Hashim@netzero.com,Zeph_Wilkerson@yahoo.com,24459,0,
01/05/2010 12:55:08,ZDW0859,PC-2066,Leila.T.Steele@yahoo.com;MKP2@netzero.com;Romero_Teagan@hotmail.com;Massey_Roary@hotmail.com;HRT4712@sbcglobal.net,Dudley-Hashim@netzero.com,Zeph_Wilkerson@yahoo.com,Zeph_Wilkerson@yahoo.com,40124,7,
01/05/2010 12:58:56,ZDW0859,PC-2066,Teagan.Hedy.Romero@dtaa.com;Sylvia.Velma.Sweet@dtaa.com,HRT3134@boeing.com;Hashim.Damon.Dudley@dtaa.com,Zeph.Dakota.Wilkerson@dtaa.com,Zeph.Dakota.Wilkerson@dtaa.com,49592,1,
01/05/2010 12:58:57,ZDW0859,PC-2066,Chastity.Q.Wilkerson@gmail.com,Dudley-Hashim@netzero.com,Zeph_Wilkerson@yahoo.com,Zeph_Wilkerson@yahoo.com,27097,0,
01/05/2010 15:06:39,ZDW0859,PC-2066,Teagan.Hedy.Romero@dtaa.com,,Zeph.Dakota.Wilkerson@dtaa.com;Hashim.Damon.Dudley@dtaa.com,Zeph.Dakota.Wilkerson@dtaa.com,31726,0,
01/05/2010 15:08:43,ZDW0859,PC-2066,Wynne.Xyla.Hartman@dtaa.com,,Zeph.Dakota.Wilkerson@dtaa.com;Hashim.Damon.Dudley@dtaa.com,Zeph.Dakota.Wilkerson@dtaa.com,20221,0,
01/05/2010 15:09:32,ZDW0859,PC-2066,Kay.Brynne.Spears@dtaa.com,Zeph.Dakota.Wilkerson@dtaa.com,Hashim.Damon.Dudley@dtaa.com,Zeph.Dakota.Wilkerson@dtaa.com,16602,0,
01/06/2010 08:27:31,ZDW0859,PC-2066,Oren.Clinton.Sharpe@dtaa.com;Chanda.Celeste.Mosley@dtaa.com,Teagan.Hedy.Romero@dtaa.com;Zeph.Dakota.Wilkerson@dtaa.com;Hashim.Damon.Dudley@dtaa.com,,Zeph.Dakota.Wilkerson@dtaa.com,27590,1,
01/06/2010 09:07:06,ZDW0859,PC-2066,Sawyer.Arden.Puckett@dtaa.com,Hashim.Damon.Dudley@dtaa.com,Zeph.Dakota.Wilkerson@dtaa.com,Zeph.Dakota.Wilkerson@dtaa.com,29334,0,
01/06/2010 09:24:53,ZDW0859,PC-2066,Brynn.Madeline.Sherman@dtaa.com,HRT3134@boeing.com,Zeph.Dakota.Wilkerson@dtaa.com;Hashim.Damon.Dudley@dtaa.com,Zeph.Dakota.Wilkerson@dtaa.com,27074,0,
01/06/2010 09:30:25,ZDW0859,PC-2066,Candice.Lunea.Fischer@dtaa.com;Teagan.Hedy.Romero@dtaa.com,Hashim.Damon.Dudley@dtaa.com,Zeph.Dakota.Wilkerson@dtaa.com,Zeph.Dakota.Wilkerson@dtaa.com,27918,0,
