01/04/2010 07:32:45,SGM0021,PC-1528,Stone-Blaze@hotmail.com;Jael_A_Dennis@charter.net,Keane_Blevins@yahoo.com;Felicia.R.Butler@cox.net,,Sybill_G_Mckay@gmail.com,44684,1,
01/04/2010 08:16:55,SGM0021,PC-1528,Stone-Blaze@hotmail.com,,,Sybill_G_Mckay@gmail.com,22007,0,
01/04/2010 09:11:36,SGM0021,PC-1528,Keane_Blevins@yahoo.com,,,Sybill_G_Mckay@gmail.com,20068,0,
01/04/2010 09:11:48,SGM0021,PC-1528,Roanna_Monroe@yahoo.com,,,Sybill_G_Mckay@gmail.com,24202,0,
01/04/2010 09:12:57,SGM0021,PC-1528,Jael_A_Dennis@charter.net,,,Sybill_G_Mckay@gmail.com,23188,0,
01/04/2010 09:16:01,SGM0021,PC-1528,Floyd-Leonard@cox.net;NKH9333@netzero.com,Keane_Blevins@yahoo.com,,Sybill_G_Mckay@gmail.com,28250,0,
01/04/2010 09:16:58,SGM0021,PC-1528,Blaze.Trevor.Stone@dtaa.com;Leonard.Malachi.Floyd@dtaa.com;Keane.Nicholas.Blevins@dtaa.com,Nathan.Kenneth.Hicks@dtaa.com,,Sybill.Grace.Mckay@dtaa.com,15662,1,
01/04/2010 09:17:51,SGM0021,PC-1528,Floyd-Leonard@cox.net,,,Sybill_G_Mckay@gmail.com,44168,0,
01/04/2010 09:20:05,SGM0021,PC-1528,Blaze.Trevor.Stone@dtaa.com;Felicia.Rhona.Butler@dtaa.com;Jael_A_Dennis@boeing.com,Leonard.Malachi.Floyd@dtaa.com,,Sybill.Grace.Mckay@dtaa.com,22543,3,
01/04/2010 09:25:54,SGM0021,PC-1528,Floyd-Leonard@cox.net;Jael_A_Dennis@charter.net,,,Sybill_G_Mckay@gmail.com,27234,0,
01/04/2010 09:26:59,SGM0021,PC-1528,Floyd-Leonard@cox.net,Stone-Blaze@hotmail.com,,Sybill_G_Mckay@gmail.com,48471,0,
01/05/2010 09:36:28,SGM0021,PC-1528,NKH9333@netzero.com;Keane_Blevins@yahoo.com;Stone-Blaze@hotmail.com;Floyd-Leonard@cox.net,,,Sybill_G_Mckay@gmail.com,17180,1,
01/05/2010 09:36:37,SGM0021,PC-1528,Keane_Blevins@yahoo.com;Stone-Blaze@hotmail.com,,,Sybill_G_Mckay@gmail.com,24377,0,
01/05/2010 09:36:58,SGM0021,PC-1528,Keane.Nicholas.Blevins@dtaa.com;Blaze.Trevor.Stone@dtaa.com;Nathan.Kenneth.Hicks@dtaa.com,,,Sybill.Grace.Mckay@dtaa.com,22460,3,
01/05/2010 09:38:28,SGM0021,PC-1528,Stone-Blaze@hotmail.com;Pearl_Coleman@netzero.com,,,Sybill_G_Mckay@gmail.com,33263,1,
01/05/2010 09:39:42,SGM0021,PC-1528,Hillary.Mccormick@juno.com,,,Sybill_G_Mckay@gmail.com,51342,0,
01/05/2010 09:41:40,SGM0021,PC-1528,Nathan.Kenneth.Hicks@dtaa.com;Blaze.Trevor.Stone@dtaa.com;Leonard.Malachi.Floyd@dtaa.com;LKM7@boeing.com,Keane.Nicholas.Blevins@dtaa.com,,Sybill.Grace.Mckay@dtaa.com,31262,2,
01/05/2010 09:45:58,SGM0021,PC-1528,Floyd-Leonard@cox.net;Keane_Blevins@yahoo.com;Felicia.R.Butler@cox.net;Stone-Blaze@hotmail.com,,,Sybill_G_Mckay@gmail.com,19723,2,
01/05/2010 09:47:13,SGM0021,PC-1528,Floyd-Leonard@cox.net,,,Sybill_G_Mckay@gmail.com,28246,0,
01/05/2010 09:52:03,SGM0021,PC-1528,Leah_J_Chandler@yahoo.com,,,Sybill_G_Mckay@gmail.com,26688,0,
01/05/2010 10:00:45,SGM0021,PC-1528,NKH9333@netzero.com,,,Sybill_G_Mckay@gmail.com,13940,0,
01/05/2010 10:01:27,SGM0021,PC-1528,NKH9333@netzero.com,Stone-Blaze@hotmail.com,,Sybill_G_Mckay@gmail.com,39925,0,
01/06/2010 07:44:53,SGM0021,PC-1528,Nathan.Kenneth.Hicks@dtaa.com,,,Sybill.Grace.Mckay@dtaa.com,23897,0,
01/06/2010 07:48:31,SGM0021,PC-1528,Keane.Nicholas.Blevins@dtaa.com,,,Sybill.Grace.Mckay@dtaa.com,26961,0,
01/06/2010 08:21:39,SGM0021,PC-1528,Felicia.Rhona.Butler@dtaa.com;Leonard.Malachi.Floyd@dtaa.com;Nathan.Kenneth.Hicks@dtaa.com,Felicia.Xantha.Farley@dtaa.com;Keane.Nicholas.Blevins@dtaa.com,,Sybill.Grace.Mckay@dtaa.com,36019,0,
01/06/2010 08:30:13,SGM0021,PC-1528,Keane.Nicholas.Blevins@dtaa.com,,,Sybill.Grace.Mckay@dtaa.com,32803,0,
01/06/2010 08:56:21,SGM0021,PC-1528,Felicia.Rhona.Butler@dtaa.com,,,Sybill.Grace.Mckay@dtaa.com,30337,0,
01/06/2010 09:12:28,SGM0021,PC-1528,Felicia.Rhona.Butler@dtaa.com,,,Sybill.Grace.Mckay@dtaa.com,23535,0,
01/06/2010 11:50:33,SGM0021,PC-1528,Anastasia.Kylan.Kaufman@dtaa.com;Felicia.Rhona.Butler@dtaa.com;Blaze.Trevor.Stone@dtaa.com,,,Sybill.Grace.Mckay@dtaa.com,32930,1,
01/06/2010 12:11:40,SGM0021,PC-1528,Felicia.Rhona.Butler@dtaa.com,,,Sybill.Grace.Mckay@dtaa.com,25613,0,
01/06/2010 12:51:40,SGM0021,PC-1528,Keane_Blevins@yahoo.com;NKH9333@netzero.com,Floyd-Leonard@cox.net;Stone-Blaze@hotmail.com,,Sybill_G_Mckay@gmail.com,48457,0,
01/06/2010 15:18:07,SGM0021,PC-1528,Keane.Nicholas.Blevins@dtaa.com;Blaze.Trevor.Stone@dtaa.com,Leonard.Malachi.Floyd@dtaa.com,,Sybill.Grace.Mckay@dtaa.com,19101,3,
01/07/2010 07:42:07,SGM0021,PC-1528,Keane.Nicholas.Blevins@dtaa.com,,,Sybill.Grace.Mckay@dtaa.com,42785,0,
01/07/2010 07:44:59,SGM0021,PC-1528,Blaze.Trevor.Stone@dtaa.com;Keane.Nicholas.Blevins@dtaa.com;Leonard.Malachi.Floyd@dtaa.com;Felicia.Rhona.Butler@dtaa.com,,,Sybill.Grace.Mckay@dtaa.com,31377,0,
01/07/2010 07:47:46,SGM0021,PC-1528,Felicia.Rhona.Butler@dtaa.com;Blaze.Trevor.Stone@dtaa.com,Leonard.Malachi.Floyd@dtaa.com;Nathan.Kenneth.Hicks@dtaa.com,,Sybill.Grace.Mckay@dtaa.com,27863,1,
01/07/2010 08:20:19,SGM0021,PC-1528,Felicia.Rhona.Butler@dtaa.com;LKM7@boeing.com,Leonard.Malachi.Floyd@dtaa.com,,Sybill.Grace.Mckay@dtaa.com,28470,0,
01/07/2010 08:20:34,SGM0021,PC-1528,Nathan.Kenneth.Hicks@dtaa.com,Felicia.Rhona.Butler@dtaa.com,,Sybill.Grace.Mckay@dtaa.com,54000,0,
01/07/2010 08:21:22,SGM0021,PC-1528,Nathan.Kenneth.Hicks@dtaa.com;Keane.Nicholas.Blevins@dtaa.com,Leonard.Malachi.Floyd@dtaa.com,,Sybill.Grace.Mckay@dtaa.com,13644,2,
01/07/2010 08:25:11,SGM0021,PC-1528,Blaze.Trevor.Stone@dtaa.com;Nathan.Kenneth.Hicks@dtaa.com,,,Sybill.Grace.Mckay@dtaa.com,36976,0,
01/07/2010 08:25:51,SGM0021,PC-1528,Leonard.Malachi.Floyd@dtaa.com;Mallory.Alexis.Daniel@dtaa.com,,,Sybill.Grace.Mckay@dtaa.com,28276,0,
01/07/2010 08:35:19,SGM0021,PC-1528,Floyd-Leonard@cox.net,,,Sybill_G_Mckay@gmail.com,39553,0,
01/07/2010 08:40:42,SGM0021,PC-1528,Paula.Madaline.Jackson@dtaa.com,,,Sybill.Grace.Mckay@dtaa.com,20543,0,
01/07/2010 08:40:56,SGM0021,PC-1528,Blaze.Trevor.Stone@dtaa.com,,,Sybill.Grace.Mckay@dtaa.com,27362,0,
01/08/2010 08:11:06,SGM0021,PC-1528,Keane.Nicholas.Blevins@dtaa.com;Blaze.Trevor.Stone@dtaa.com,,,Sybill.Grace.Mckay@dtaa.com,36244,0,
01/08/2010 08:13:15,SGM0021,PC-1528,Nathan.Kenneth.Hicks@dtaa.com;Keane.Nicholas.Blevins@dtaa.com,Felicia.Rhona.Butler@dtaa.com;Blaze.Trevor.Stone@dtaa.com,,Sybill.Grace.Mckay@dtaa.com,20621,2,
01/08/2010 08:43:59,SGM0021,PC-1528,Keane.Nicholas.Blevins@dtaa.com;Felicia.Rhona.Butler@dtaa.com,,,Sybill.Grace.Mckay@dtaa.com,22469,0,
01/08/2010 09:00:23,SGM0021,PC-1528,Floyd-Leonard@cox.net;Felicia.R.Butler@cox.net,Keane_Blevins@yahoo.com,,Sybill_G_Mckay@gmail.com,48892,0,
01/08/2010 09:01:30,SGM0021,PC-1528,Keane.Nicholas.Blevins@dtaa.com,Zia_A_Weeks@lockheedmartin.com,,Sybill.Grace.Mckay@dtaa.com,35526,0,
01/08/2010 09:03:00,SGM0021,PC-1528,Keane_Blevins@yahoo.com;NKH9333@netzero.com;Leah_J_Chandler@yahoo.com,Felicia.R.Butler@cox.net,,Sybill_G_Mckay@gmail.com,30590,1,
01/08/2010 09:05:41,SGM0021,PC-1528,Nathan.Kenneth.Hicks@dtaa.com;Felicia.Rhona.Butler@dtaa.com,Blaze.Trevor.Stone@dtaa.com;Jael_A_Dennis@boeing.com,,Sybill.Grace.Mckay@dtaa.com,31712,0,
01/08/2010 09:06:46,SGM0021,PC-1528,NKH9333@netzero.com;Felicia.R.Butler@cox.net,,,Sybill_G_Mckay@gmail.com,34255,5,
01/08/2010 09:08:36,SGM0021,PC-1528,Jescie_Mccoy@cox.net,,,Sybill_G_Mckay@gmail.com,46924,0,
01/08/2010 10:51:47,SGM0021,PC-1528,Floyd-Leonard@cox.net,,,Sybill_G_Mckay@gmail.com,28360,0,
01/08/2010 14:24:16,SGM0021,PC-1528,Floyd-Leonard@cox.net,,,Sybill_G_Mckay@gmail.com,35846,1,
01/11/2010 10:28:17,SGM0021,PC-1528,Nathan.Kenneth.Hicks@dtaa.com,,,Sybill.Grace.Mckay@dtaa.com,16138,0,
01/11/2010 10:29:55,SGM0021,PC-1528,Keane.Nicholas.Blevins@dtaa.com,,,Sybill.Grace.Mckay@dtaa.com,18244,0,
01/11/2010 10:35:09,SGM0021,PC-1528,NKH9333@netzero.com;Keane_Blevins@yahoo.com,,,Sybill_G_Mckay@gmail.com,25167,1,
01/11/2010 10:35:46,SGM0021,PC-1528,Nathan.Kenneth.Hicks@dtaa.com;Octavius.Kelly.Castaneda@dtaa.com,,,Sybill.Grace.Mckay@dtaa.com,34174,0,
01/11/2010 10:36:42,SGM0021,PC-1528,Floyd-Leonard@cox.net;NKH9333@netzero.com,Stone-Blaze@hotmail.com,,Sybill_G_Mckay@gmail.com,32895,3,
01/11/2010 10:37:57,SGM0021,PC-1528,Floyd-Leonard@cox.net,Felicia.R.Butler@cox.net;Keane_Blevins@yahoo.com,,Sybill_G_Mckay@gmail.com,19731,0,
01/11/2010 13:06:55,SGM0021,PC-1528,Leonard.Malachi.Floyd@dtaa.com;Felicia.Rhona.Butler@dtaa.com;Nathan.Kenneth.Hicks@dtaa.com;Blaze.Trevor.Stone@dtaa.com,Jael_A_Dennis@boeing.com,,Sybill.Grace.Mckay@dtaa.com,29856,1,
01/11/2010 15:22:17,SGM0021,PC-1528,Zia.A.Weeks@bellsouth.net,,,Sybill_G_Mckay@gmail.com,26204,8,
01/11/2010 15:25:53,SGM0021,PC-1528,Felicia.R.Butler@cox.net;Keane_Blevins@yahoo.com,,,Sybill_G_Mckay@gmail.com,29424,0,
01/11/2010 15:28:25,SGM0021,PC-1528,Stone-Blaze@hotmail.com,Floyd-Leonard@cox.net,,Sybill_G_Mckay@gmail.com,43670,1,
01/11/2010 15:28:31,SGM0021,PC-1528,Leonard.Malachi.Floyd@dtaa.com;Blaze.Trevor.Stone@dtaa.com;Leah_Chandler@raytheon.com,,,Sybill.Grace.Mckay@dtaa.com,49571,1,
01/12/2010 08:22:14,SGM0021,PC-1528,Cathleen.S.Craig@netzero.com,,,Sybill_G_Mckay@gmail.com,26595,0,
01/12/2010 08:32:09,SGM0021,PC-1528,NKH9333@netzero.com;Felicia.R.Butler@cox.net,,,Sybill_G_Mckay@gmail.com,25433,0,
01/12/2010 10:48:03,SGM0021,PC-1528,Blaze.Trevor.Stone@dtaa.com;Keane.Nicholas.Blevins@dtaa.com,Zia_A_Weeks@lockheedmartin.com,,Sybill.Grace.Mckay@dtaa.com,24565,6,
01/12/2010 10:53:32,SGM0021,PC-1528,Stone-Blaze@hotmail.com;Floyd-Arthur@gmail.com;Keane_Blevins@yahoo.com;Floyd-Leonard@cox.net,Felicia.R.Butler@cox.net,,Sybill_G_Mckay@gmail.com,29335,0,
01/12/2010 10:57:24,SGM0021,PC-1528,Floyd-Leonard@cox.net;Keane_Blevins@yahoo.com;Felicia.R.Butler@cox.net,Stone-Blaze@hotmail.com,,Sybill_G_Mckay@gmail.com,30002,1,
01/12/2010 10:58:11,SGM0021,PC-1528,Keane_Blevins@yahoo.com;Tasha_Dalton@yahoo.com,Floyd-Leonard@cox.net,,Sybill_G_Mckay@gmail.com,34016,1,
01/12/2010 11:00:08,SGM0021,PC-1528,Leonard.Malachi.Floyd@dtaa.com;Keane.Nicholas.Blevins@dtaa.com;Zia_A_Weeks@lockheedmartin.com,,,Sybill.Grace.Mckay@dtaa.com,28843,0,
01/12/2010 11:06:27,SGM0021,PC-1528,Floyd-Leonard@cox.net,,,Sybill_G_Mckay@gmail.com,21009,0,
01/12/2010 11:20:51,SGM0021,PC-1528,Felicia.R.Butler@cox.net;Keane_Blevins@yahoo.com,,,Sybill_G_Mckay@gmail.com,31409,0,
01/12/2010 15:34:43,SGM0021,PC-1528,Felicia.Rhona.Butler@dtaa.com,Declan.Lester.Moss@dtaa.com,,Sybill.Grace.Mckay@dtaa.com,30525,0,
01/12/2010 15:42:46,SGM0021,PC-1528,Keane_Blevins@yahoo.com,,,Sybill_G_Mckay@gmail.com,36936,0,
01/13/2010 08:37:06,SGM0021,PC-1528,NKH9333@netzero.com,,,Sybill_G_Mckay@gmail.com,22781,0,
01/13/2010 14:19:50,SGM0021,PC-1528,Nathan.Kenneth.Hicks@dtaa.com,,,Sybill.Grace.Mckay@dtaa.com,40761,0,
01/13/2010 14:20:23,SGM0021,PC-1528,Quemby.Nita.Pollard@dtaa.com,,,Sybill.Grace.Mckay@dtaa.com,41322,6,
01/13/2010 14:21:43,SGM0021,PC-1528,Blaze.Trevor.Stone@dtaa.com,,,Sybill.Grace.Mckay@dtaa.com,27045,0,
01/13/2010 15:08:16,SGM0021,PC-1528,Floyd-Leonard@cox.net,,,Sybill_G_Mckay@gmail.com,32888,0,
01/13/2010 15:08:40,SGM0021,PC-1528,Hilel.Tobias.Flynn@dtaa.com,,,Sybill.Grace.Mckay@dtaa.com,37874,0,
01/13/2010 15:10:00,SGM0021,PC-1528,Jorden.Helen.Pierce@dtaa.com;Leonard.Malachi.Floyd@dtaa.com,Blaze.Trevor.Stone@dtaa.com,,Sybill.Grace.Mckay@dtaa.com,23303,0,
01/13/2010 15:10:06,SGM0021,PC-1528,Blaze.Trevor.Stone@dtaa.com,Felicia.Rhona.Butler@dtaa.com,,Sybill.Grace.Mckay@dtaa.com,31769,0,
01/13/2010 15:15:31,SGM0021,PC-1528,Nathan.Kenneth.Hicks@dtaa.com;Felicia.Rhona.Butler@dtaa.com;Zia_A_Weeks@lockheedmartin.com,,,Sybill.Grace.Mckay@dtaa.com,17950,1,
01/13/2010 15:17:26,SGM0021,PC-1528,Blaze.Trevor.Stone@dtaa.com,,,Sybill.Grace.Mckay@dtaa.com,30773,0,
01/13/2010 15:17:27,SGM0021,PC-1528,Felicia.Rhona.Butler@dtaa.com;Blaze.Trevor.Stone@dtaa.com,,,Sybill.Grace.Mckay@dtaa.com,31764,0,
01/14/2010 07:40:18,SGM0021,PC-1528,Floyd-Leonard@cox.net;Jael_A_Dennis@charter.net,DGM2@earthlink.net;Zia.A.Weeks@bellsouth.net,,Sybill_G_Mckay@gmail.com,25088,8,
